state,location,plz,lat,lon
Bayern,Bergheim,86673,48.7615353,11.2580425
Rheinland Pfalz,Münster Sarmsheim,55424,49.9439225,7.8961589
Rheinland Pfalz,Hütschenhausen,66882,49.4210426,7.4809172
Hessen,Frankfurt am Main,60384,50.1106444,8.6820917
Nordrhein Westfalen,Kevelaer,47624,51.5802996,6.2456273
Hessen,Offenbach am Main,63750,50.1055002,8.7610698
Bayern,Schöngeising,82296,48.1368022,11.2092619
Bayern,Vorbach,95519,49.8219879,11.7424572
Nordrhein Westfalen,Dormagen,41527,51.0941656,6.8407931
Niedersachsen,Burgdorf,38272,52.1432106,10.2170969
Bayern,Aschaffenburg,63747,49.9740542,9.1493636
Schleswig Holstein,Schafstedt,25725,54.101616,9.2815216
Sachsen Anhalt,Wedderstedt,6458,51.8402127,11.2453156
Rheinland Pfalz,Rheinbrohl,56598,50.4962433,7.3313433
Bayern,Unterammergau,82497,47.6155933,11.0286344
Niedersachsen,Wienhausen,29342,52.5752116,10.1864046
Nordrhein Westfalen,Alfter,53447,50.7370665,7.0093699
Baden Württemberg,Dettingen an der Iller,88451,48.1073657,10.1133599
Baden Württemberg,Sontheim an der Brenz,89567,48.5543715,10.2904036
Rheinland Pfalz,Grumbach,67745,49.6574375,7.5551119
Bayern,Oberkotzau,95145,50.2632313,11.9331096
Bayern,Traunstein,83478,47.8701474,12.6423403
Rheinland Pfalz,Rockenhausen,67801,,
Niedersachsen,Göhrde,29473,53.1404103,10.8772843
Bayern,Wemding,86650,48.8745463,10.7240157
Niedersachsen,Marklohe,31608,52.6697994,9.1388532
Mecklenburg Vorpommern,Wismar,23699,53.5299055,13.8065
Bayern,Landshut,80436,48.5401489,12.1844611
Sachsen,Zschorlau,8321,50.5652662,12.6478096
Bayern,Weilersbach,91365,49.7480312,11.1264883
Nordrhein Westfalen,Heek,48619,52.1242301,7.1011759
Sachsen Anhalt,Bitterfeld Wolfen,6803,51.6425032,12.3076334
Nordrhein Westfalen,Düsseldorf,40594,51.240726,6.8058085
Schleswig Holstein,Garding,25856,54.3295733,8.7793889
Brandenburg,Mühlenbecker Land,16552,52.6841309,13.375854377162955
Rheinland Pfalz,Olsbrücken,67737,49.538649,7.6594462
Nordrhein Westfalen,Düsseldorf,40277,51.240726,6.8058085
Nordrhein Westfalen,Radevormwald,20541,51.2029228,7.3571392
Niedersachsen,Hildesheim,31142,29.7359885,-98.1755316
Bayern,Weilbach,63937,49.6627438,9.2391759
Bayern,Greifenberg,86926,48.0707446,11.0835556
Hessen,Malsfeld,34323,51.0636391,9.4786921
Bayern,Röttingen,97285,49.511308,9.970905
Niedersachsen,Schellerten,31174,52.1327796,10.0661028
Bayern,Schwarzenbruck,90592,49.3382474,11.2920469
Rheinland Pfalz,Neustadt an der Weinstraße,67033,49.3171261,8.1355973
Baden Württemberg,Pfronstetten,72539,48.2760892,9.3614027
Saarland,Saarbrücken,66126,49.2466525,6.913625
Baden Württemberg,Rielasingen Worblingen,78329,47.7267172,8.8599899
Nordrhein Westfalen,Köln,50747,,
Rheinland Pfalz,Herforst,54662,49.9450276,6.6991986
Baden Württemberg,Rheinhausen,79365,48.2338362,7.7144924
Hessen,Rabenau,35466,50.6679249,8.8906618
Sachsen Anhalt,Meineweh,6721,51.0760857,11.9883345
Thüringen,Suhl,98530,50.52764205,10.609830745907159
Niedersachsen,Marxen,21439,53.3111403,10.0094987
Baden Württemberg,Triberg im Schwarzwald,78098,48.133228,8.2331937
Schleswig Holstein,Tangstedt,25499,53.6697896,9.8409271
Nordrhein Westfalen,Datteln,47511,51.6512192,7.3393014
Nordrhein Westfalen,Iserlohn,58742,,
Rheinland Pfalz,Kaiserslautern,67664,,
Sachsen Anhalt,Halle Saale,6107,51.5134896,11.955001603538504
Baden Württemberg,Creglingen,97993,49.4701503,10.0325388
Rheinland Pfalz,Föhren,54343,49.8593089,6.7678265
Bayern,Nürnberg,40461,49.453872,11.077298
Baden Württemberg,Ludwigsburg,71683,54.5136563,9.9347653
Sachsen,Chemnitz,9124,50.8322608,12.9252977
Bayern,Gattendorf,95185,50.32609085,12.00043163026302
Nordrhein Westfalen,Meschede,59781,51.3436532,8.2859257
Sachsen,Grimma,4468,51.2383379,12.7287511
Bayern,Steinach,94377,48.9539528,12.5732622
Hessen,Friedrichsdorf,61371,,
Nordrhein Westfalen,Solingen,46299,-33.048383,-71.5752416
Bayern,Dachau,82251,,
Nordrhein Westfalen,Hagen,58059,,
Hessen,Fränkisch Crumbach,64407,49.7451903,8.860648
Nordrhein Westfalen,Neuenkirchen,48485,52.2434317,7.3716252
Baden Württemberg,Ellhofen,74248,49.1488135,9.3176101
Hessen,Künzell,36083,50.544311,9.7165423
Baden Württemberg,Markdorf,88067,47.7206084,9.3917257
Hessen,Söhrewald,34320,51.2216728,9.5845711
Niedersachsen,Didderse,38530,52.3817894,10.4026
Bayern,Bayerbach bei Ergoldsbach,84092,48.7052072,12.2980564
Bayern,Görisried,87657,47.7063656,10.5090659
Bayern,Eschenlohe,82438,47.5984207,11.185454
Rheinland Pfalz,Mehlingen,67678,49.4918108,7.8565468
Rheinland Pfalz,Plaidt,56637,50.3924191,7.3904512
Sachsen,Leipzig,1455,-31.380685479591836,-64.15390557551021
Rheinland Pfalz,Büchenbeuren,55491,49.919924,7.2757644
Nordrhein Westfalen,Oberhausen,45046,53.7176718,8.5666232
Baden Württemberg,Inzigkofen,72514,48.0716032,9.1759679
Baden Württemberg,Freiburg im Breisgau,79089,,
Nordrhein Westfalen,Kamp Lintfort,47462,51.5017981,6.547923
Niedersachsen,Husum,31632,52.5591007,9.295193
Niedersachsen,Oetzen,29588,53.0194787,10.6755578
Rheinland Pfalz,Münchweiler an der Alsenz,67728,49.5502461,7.8851787
Thüringen,Nöda,99195,51.0692364,11.0182132
Bayern,Moorenweis,82272,48.1883242,11.052933
Bayern,Schönberg,94513,48.8397238,13.3376741
Bayern,Schiltberg,86576,48.4633618,11.2502766
Baden Württemberg,Schönbrunn,69436,49.4116527,8.9271098
Nordrhein Westfalen,Essen,45310,53.1911221,6.6021337
Bayern,Samerberg,83122,47.7833,12.2167
Bayern,Egglham,84385,48.5290472,13.0530467
Schleswig Holstein,Ratekau,23689,53.9523876,10.7301577
Bayern,Bonstetten,86486,48.4393183,10.706508
Bayern,Guteneck,92543,49.4436545,12.2733994
Baden Württemberg,Bad Peterstal Griesbach,77740,48.4340878,8.2247938
Bayern,Hohenwarth,93480,49.2022217,12.9333309
Bayern,Wolfsegg,93195,49.1074391,11.9763658
Nordrhein Westfalen,Köln,50773,,
Bayern,Niederfüllbach,96489,50.2199159,10.9913508
Bayern,Atting,94348,48.8947655,12.486282
Brandenburg,Cottbus,3053,51.7852027,14.3441722
Nordrhein Westfalen,Münster,48413,49.4423227,10.0373631
Bayern,Ammerndorf,90614,49.4219506,10.8516193
Nordrhein Westfalen,Düsseldorf,40498,51.240726,6.8058085
Niedersachsen,Freiburg Elbe,21729,53.825248,9.28872
Schleswig Holstein,Husum,25183,53.5380567,7.8603369
Bayern,Ingolstadt,85083,,
Bayern,Rottendorf,97228,49.7904617,10.0232377
Berlin,Berlin,12534,14.7253427,121.0612359
Baden Württemberg,Mengen,88512,48.049796,9.3316096
Nordrhein Westfalen,Grevenbroich,42525,51.0905783,6.5835365
Schleswig Holstein,Neukirchen,25927,54.8687122,8.7339915
Niedersachsen,Diepholz,49456,52.7213151,8.278615
Baden Württemberg,Rheinstetten,79287,48.968549,8.3097117
Bayern,Mönchberg,63933,49.792209,9.2669131
Nordrhein Westfalen,Langenberg,33449,51.7755106,8.3159443
Berlin,Berlin,12495,52.575472,13.3500078
Sachsen,Leipzig,4387,-34.6165597,-58.5110546
Bayern,Rehling,86508,48.4794736,10.9290037
Baden Württemberg,Althengstett,75382,48.7232378,8.7964545
Baden Württemberg,Spraitbach,73565,48.8966822,9.7559734
Baden Württemberg,Grabenstetten,72582,48.5244177,9.4612632
Hessen,Aarbergen,56326,,
Nordrhein Westfalen,Schwelm,85332,51.2841166,7.2924712
Schleswig Holstein,Lübeck,25332,51.8521627,4.5129645
Rheinland Pfalz,Gundersheim,67598,49.6951001,8.2010491
Bayern,Himmelkron,95502,50.0627988,11.5975741
Niedersachsen,Emstek,49685,52.8580376,8.1500342
Baden Württemberg,Remseck am Neckar,71646,48.881763,9.277111200850396
Nordrhein Westfalen,Bonn,57173,,
Rheinland Pfalz,Wincheringen,54457,49.6083217,6.4273925
Hessen,Flörsbachtal,63639,50.1082129,9.4055658
Bayern,Hausen,93345,48.8570916,12.0073296
Baden Württemberg,Eberhardzell,88436,48.0039811,9.8233669
Schleswig Holstein,Süderhastedt,25727,54.0496084,9.2110644
Baden Württemberg,Kohlberg,72664,48.5575574,9.3338916
Rheinland Pfalz,Herrstein,55756,49.7805196,7.337531
Bayern,Adelshofen,82276,48.1834144,11.1168338
Rheinland Pfalz,Sembach,67681,49.5131074,7.8574583
Bayern,Ensdorf,92266,49.3435347,11.9353839
Baden Württemberg,Schramberg,78144,48.225478,8.3852168
Bayern,Lachen,87760,47.9455572,10.2388429
Bayern,Spalt,91174,49.1753302,10.9254208
Bayern,Pielenhofen,93188,49.0729048,11.9567948
Niedersachsen,Baddeckenstedt,38271,52.0893006,10.2301361
Hessen,Zierenberg,34289,51.3678614,9.3001694
Baden Württemberg,Linkenheim Hochstetten,76531,49.13601955,8.420005710076516
Rheinland Pfalz,Sippersfeld,67729,49.5528576,7.936565
Berlin,Berlin,10577,14.7253427,121.0612359
Nordrhein Westfalen,Gelsenkirchen,45986,51.5110321,7.0960124
Sachsen Anhalt,Jeber Bergfrieden,6868,51.9833,12.35
Bayern,Polling,84570,48.2145951,12.5597508
Niedersachsen,Springe,31842,50.9094269,7.7152751
Mecklenburg Vorpommern,Lassan,17440,53.9486928,13.8490767
Baden Württemberg,Freudental,74392,49.0089972,9.059485
Bayern,Ehingen,86678,48.5995786,10.807392
Baden Württemberg,Ladenburg,68256,,
Thüringen,Geisa,36419,50.7035199,9.9251052
Niedersachsen,Söhlde,31185,52.1945493,10.2378746
Nordrhein Westfalen,Dortmund,4414,30.1055491,-95.3797768
Baden Württemberg,Meißenheim,77974,48.4158755,7.7773326
Sachsen Anhalt,Sandersdorf,6797,48.9020855,11.6097517
Rheinland Pfalz,Hallgarten,67826,49.7563124,7.7916853
Baden Württemberg,Frickenhausen,72636,48.5935116,9.3603596
Sachsen,Zwenkau,4446,51.2182735,12.324152
Bayern,Itzgrund,96274,50.1013335,10.8717039
Nordrhein Westfalen,Freudenberg,57358,,
Rheinland Pfalz,Kaperich,56767,50.2492055,7.0249835
Hessen,Gießen,35369,47.6841481,9.8976107
Baden Württemberg,Jagsthausen,74249,49.3194193,9.4643801
Hessen,Jesberg,34632,50.9891556,9.1396842
Bayern,Erlangen,91502,-34.9624245,-71.2174943
Niedersachsen,Cappeln Oldenburg,49692,52.8104892,8.1141402
Nordrhein Westfalen,Hückelhoven,41838,51.0552368,6.2247322
Bayern,Friesenried,87654,47.8743013,10.5341514
Hessen,Kelkheim Taunus,65765,,
Rheinland Pfalz,Salmtal,54528,49.9267473,6.8403728
Rheinland Pfalz,Hinterweidenthal,66999,49.1983894,7.7508232
Baden Württemberg,Altdorf,72655,48.5950276,9.2712933
Hessen,Roßdorf,64830,,
Rheinland Pfalz,Speyer,67343,,
Nordrhein Westfalen,Welver,59514,51.6180451,7.9577456
Baden Württemberg,Bissingen an der Teck,73266,48.6021355,9.4919456
Schleswig Holstein,Schmalfeld,24640,53.8737393,9.9857757
Baden Württemberg,Ellenberg,73488,49.0141724,10.2159659
Baden Württemberg,Freiburg im Breisgau,76106,47.9960901,7.8494005
Thüringen,Lehesten,7349,50.4754058,11.4491557
Baden Württemberg,Hohberg,77749,48.411113,7.9173354
Bayern,Henfenfeld,91239,49.4968771,11.3898656
Bayern,Oberottmarshausen,86507,48.2382121,10.8570182
Nordrhein Westfalen,Dortmund,44039,30.1055491,-95.3797768
Thüringen,Schmalkalden,98564,,
Baden Württemberg,Amstetten,73340,48.5775936,9.8721204
Bayern,Herrngiersdorf,84097,48.7895773,12.0676918
Schleswig Holstein,Brokdorf,25576,53.8744732,9.2913388
Bayern,Beratzhausen,93176,49.0962934,11.8057872
Baden Württemberg,Neunkirchen,74867,49.3842957,9.0341306
Baden Württemberg,Deilingen,78586,48.1757794,8.7843485
Niedersachsen,Holdorf,49451,52.5740002,8.137857
Bayern,Niedernberg,63853,49.9158976,9.1366448
Sachsen Anhalt,Bitterfeld Wolfen,6806,51.6425032,12.3076334
Nordrhein Westfalen,Dortmund,44358,30.1055491,-95.3797768
Niedersachsen,Bardowick,21355,53.2931879,10.3906505
Baden Württemberg,Rietheim Weilheim,78604,48.0319324,8.7756098
Hessen,Frankfurt am Main,65488,50.1106444,8.6820917
Baden Württemberg,Reichartshausen,74934,49.3545407,8.9451795
Baden Württemberg,Ingoldingen,88456,48.0257978,9.742062
Baden Württemberg,Tuningen,78609,48.0256189,8.6016372
Nordrhein Westfalen,Remscheid,42856,51.1798706,7.1943544
Bremen,Bremen,28747,51.0812127,7.1720297
Bayern,Neubiberg,85779,48.0769935,11.6615136
Bayern,Obersüßbach,84101,48.6124798,11.9433191
Sachsen,Neuensalz,8541,50.5030689,12.2232988
Nordrhein Westfalen,Recklinghausen,45557,51.0482275,7.4674238
Hamburg,Hamburg,20999,50.2314634,6.2872272
Brandenburg,Halbe,15757,52.106824,13.6943601
Hessen,Viernheim,68509,49.5401174,8.5788029
Schleswig Holstein,Busdorf,24866,54.4771904,9.5447809
Bayern,München,80867,,
Nordrhein Westfalen,Troisdorf,52840,42.2981312,20.8897732
Thüringen,Tiefenort,36469,50.8458567,10.186446445497706
Baden Württemberg,Aichstetten,88317,47.8926582,10.077408
Bayern,Stettfeld,96188,49.9712726,10.7236531
Bayern,Fellheim,87748,48.0732097,10.1527079
Baden Württemberg,Böblingen,71136,,
Bayern,Gersthofen,86369,,
Nordrhein Westfalen,Oberhausen,45047,53.7176718,8.5666232
Sachsen,Ehrenfriedersdorf,9472,50.6442951,12.9675018
Rheinland Pfalz,Kretz,56630,50.3951493,7.3601918
Baden Württemberg,Mulfingen,74673,49.3404606,9.8009533
Bayern,Altendorf,96146,49.7988053,11.0093027
Baden Württemberg,Umkirch,79224,48.0335555,7.7649061
Rheinland Pfalz,Imsbach,67817,49.5823167,7.8785176
Thüringen,Kirchheim,99344,,
Schleswig Holstein,Barmstedt,25255,53.7889203,9.7703927
Niedersachsen,Elsfleth,26939,53.2357029,8.4571037
Bayern,Eisingen,97249,49.7593279,9.8307877
Baden Württemberg,Ohlsbach,77797,48.4316699,7.9939024
Niedersachsen,Norderney,26548,53.7124275,7.1592538
Bayern,Schweinfurt,97427,,
Baden Württemberg,Kuchen,73329,48.6356856,9.7988085
Bayern,Dombühl,91601,49.2547469,10.2840239
Bayern,Triefenstein,97855,49.8062593,9.6023753
Schleswig Holstein,Kellinghusen,25547,53.949549,9.7188996
Berlin,Berlin,14053,52.514201905813955,13.237766847674418
Bayern,Tegernheim,90105,49.0250556,12.1738104
Baden Württemberg,Adelmannsfelden,73486,48.9547314,10.0046763
Bayern,Oberrieden,87769,48.0884013,10.4273041
Baden Württemberg,Stuttgart,70653,,
Bayern,Steinkirchen,84439,48.3920077,12.0852681
Nordrhein Westfalen,Schwelm,58322,51.2841166,7.2924712
Bayern,Hallstadt,96100,49.928801,10.8754637
Brandenburg,Wusterhausen/Dosse,16868,52.8902416,12.4618457
Nordrhein Westfalen,Mülheim an der Ruhr,45486,51.4272925,6.8829192
Niedersachsen,Garrel,49681,52.9648756,8.0387823
Baden Württemberg,Wörnersberg,72299,48.5623031,8.5639637
Bayern,Thierhaupten,86672,48.5681767,10.9053332
Niedersachsen,Landesbergen,31628,52.5610203,9.1238142
Nordrhein Westfalen,Mönchengladbach,41060,51.1946983,6.4353641
Bayern,Ellzee,89352,48.3396204,10.318908
Bayern,Mellrichstadt,97638,50.4282218,10.3020932
Schleswig Holstein,Dannewerk,24867,54.472006,9.4771088
Baden Württemberg,Markdorf,88670,,
Bayern,Reisbach,94419,48.5978056,12.6868045
Sachsen,Zittau,2793,50.8959142,14.8064417
Nordrhein Westfalen,Herne,45652,59.4246227,24.7486359
Sachsen,Königstein/Sächsische Schweiz,8124,50.8964055,14.049646342391933
Bayern,Traunreut,83374,47.9627599,12.5952942
Nordrhein Westfalen,Senden,48303,47.2384682,9.6303218
Rheinland Pfalz,Elkenroth,57578,50.7273947,7.883271
Brandenburg,Eberswalde,16625,52.8350807,13.7996542
Saarland,Nohfelden,66625,49.5870808,7.1430408
Niedersachsen,Reinstorf,21400,53.2343475,10.5722902
Rheinland Pfalz,Waldesch,56323,50.2794752,7.5451701
Baden Württemberg,Helmstadt Bargen,74921,49.3201141,8.984822429657545
Bayern,Schwabbruck,86986,47.8243593,10.8365749
Bayern,Traunstein,83127,47.8701474,12.6423403
Nordrhein Westfalen,Aachen,52052,50.776351,6.083862
Niedersachsen,Stöckse,31638,52.6401027,9.3377516
Nordrhein Westfalen,Bonn,53152,50.706184,7.1739399
Rheinland Pfalz,Freudenburg,54450,49.5470153,6.5316603
Schleswig Holstein,Neumünster,21453,47.9652801,11.8265234
Nordrhein Westfalen,Wuppertal,42348,51.264018,7.1780374
Nordrhein Westfalen,Iserlohn,58336,,
Bayern,Moosburg an der Isar,85536,48.4667,11.9333
Bayern,Augsburg,86162,48.3090981,10.9098554
Bayern,Weiltingen,91744,49.0379295,10.4497078
Baden Württemberg,Bad Buchau,88422,48.0695655,9.6103986
Niedersachsen,Nienstädt,31688,52.290777,9.1580126
Bayern,Höchstädt an der Donau,89490,48.6533706,10.4935082
Bayern,Mainbernheim,97350,49.7087639,10.2177792
Sachsen,Glauchau,9371,50.8199031,12.5397873
Thüringen,Veilsdorf,98669,50.408354,10.8105122
Bayern,Pfaffenhofen an der Roth,89284,48.3554278,10.1613809
Bayern,Schonstett,83137,47.9825676,12.2465632
Rheinland Pfalz,Spangdahlem,54529,49.9833,6.68333
Nordrhein Westfalen,Duisburg,47266,51.434999,6.759562
Nordrhein Westfalen,Oberhausen,45049,53.7176718,8.5666232
Rheinland Pfalz,Pluwig,54316,49.6901692,6.7136463
Baden Württemberg,Au,79280,47.9552898,7.8296094
Berlin,Berlin,13435,52.6044309,13.3622102
Niedersachsen,Wilhelmshaven,26834,53.5278793,8.106301
Hessen,Breuna,34479,51.4437219,9.1966537
Bayern,Thalmässing,91177,49.087989,11.2201524
Hessen,Groß Zimmern,64848,49.8740593,8.8308907
Hessen,Friedrichsdorf,61318,53.1710743,8.6364852
Baden Württemberg,Forst,76694,49.1599488,8.5866124
Thüringen,Ilmenau,98708,50.66082215,11.057725
Rheinland Pfalz,Weilerbach,67685,49.482492,7.6323501
Bayern,Oberreute,88179,47.5636051,9.9441149
Nordrhein Westfalen,Wuppertal,43227,51.264018,7.1780374
Nordrhein Westfalen,Viersen,41741,51.2562118,6.3905476
Rheinland Pfalz,Zeltingen Rachtig,54492,49.9556957,7.0084603
Bayern,Aholfing,94345,48.9432779,12.4674657
Rheinland Pfalz,Speyer,76346,49.3165553,8.433615
Baden Württemberg,Wittnau,79299,47.9462735,7.814375
Hessen,Frankfurt am Main,60308,50.1106444,8.6820917
Thüringen,Bad Köstritz,7584,50.9301118,12.0113701
Bayern,Taufkirchen,84574,48.1476808,12.4545662
Bayern,Kinsau,86981,47.8772964,10.9132872
Niedersachsen,Süpplingenburg,38376,52.2500924,10.9132265
Hessen,Eiterfeld,36132,50.7703444,9.8385732
Nordrhein Westfalen,Herne,42627,59.4246227,24.7486359
Bayern,Bissingen,86657,48.7177493,10.6158383
Bayern,Starnberg,82139,,
Nordrhein Westfalen,Heiligenhaus,45222,51.1126746,8.6202536
Schleswig Holstein,Itzehoe,25542,53.919448,9.5172441
Schleswig Holstein,Süderlügum,25923,54.8725632,8.9073837
Brandenburg,Schipkau,1999,51.5190759,13.899745
Bayern,Waigolshausen,97534,49.9643582,10.1205267
Schleswig Holstein,Sylt,25890,24.5724885,46.5871707
Baden Württemberg,Wellendingen,78669,48.1476966,8.6992712
Schleswig Holstein,Mohrkirch,24405,54.6716901,9.7060343
Sachsen Anhalt,Hergisdorf,6313,51.5379448,11.4790617
Bayern,Moosach,85665,48.0349123,11.8908304
Nordrhein Westfalen,Wuppertal,42015,51.264018,7.1780374
Rheinland Pfalz,Roth,57539,50.7627346,7.7020663
Baden Württemberg,Aspach,71546,48.9871509,9.38948819311344
Hessen,Twistetal,34477,51.321351,8.9607277
Rheinland Pfalz,Höhn,56462,50.6193737,7.9868362
Berlin,Berlin,10176,14.7253427,121.0612359
Baden Württemberg,Rosenberg,74749,49.4571317,9.4738113
Baden Württemberg,Kressbronn am Bodensee,8382,47.5965788,9.6003273
Bayern,Geldersheim,97505,50.0430424,10.1546515
Bayern,Dietersburg,84378,48.4936231,12.9273123
Bayern,Tann,84367,48.3158044,12.889797
Rheinland Pfalz,Leutesdorf,56599,50.4562066,7.3792874
Nordrhein Westfalen,Duisburg,47149,51.434999,6.759562
Rheinland Pfalz,Kelberg,53539,50.2865636,6.9182615
Rheinland Pfalz,Hetzerath,54523,49.8784865,6.8144229
Bayern,Innernzell,94548,48.8513534,13.2739608
Nordrhein Westfalen,Köln,50986,50.938361,6.959974
Berlin,Berlin,10017,14.7253427,121.0612359
Rheinland Pfalz,Mainz,55133,,
Sachsen,Chemnitz,1926,50.8322608,12.9252977
Nordrhein Westfalen,Herscheid,55849,51.1227929,7.1010565
Bayern,Rattelsdorf,96179,50.0352213,10.8795952
Baden Württemberg,Steinach,77790,48.3008298,8.0566431
Bayern,Flachslanden,91064,49.3994471,10.512749
Bayern,Auerbach in der Oberpfalz,91275,49.6923981,11.6325698
Baden Württemberg,Vellberg,74541,49.0864261,9.8812131
Nordrhein Westfalen,Schöppingen,48624,52.0926043,7.2369135
Bayern,Traunreut,83371,47.9627599,12.5952942
Schleswig Holstein,Barmissen,24245,54.2050625,10.1755097
Bayern,Heimbuchenthal,63872,49.8962644,9.3045216
Hessen,Sinn,35746,50.6530604,8.3304382
Niedersachsen,Ehrenburg,27248,52.7462481,8.7056121
Baden Württemberg,Freudenberg,97896,49.7486131,9.3261061
Niedersachsen,Schöningen,38365,52.1405666,10.9666602
Nordrhein Westfalen,Dormagen,41549,51.0941656,6.8407931
Sachsen,Dresden,1607,-33.0466998,-71.5754054
Hessen,Wiesbaden,65285,50.0820384,8.2416556
Sachsen,Crimmitschau,8415,50.8162378,12.3867217
Niedersachsen,Braunschweig,38306,52.2646577,10.5236066
Sachsen,Leipzig,4017,-34.6165597,-58.5110546
Hessen,Ulrichstein,35327,50.5759667,9.1929639
Bayern,Wasserburg am Inn,83515,48.0615171,12.220026
Berlin,Berlin,10696,14.7253427,121.0612359
Niedersachsen,Rötgesbüttel,38531,52.413617,10.5313292
Sachsen,Bautzen,2526,51.1813907,14.4275735
Sachsen,Zschopau,9504,50.7469606,13.0695613
Baden Württemberg,Reutlingen,76766,48.4919508,9.2114144
Niedersachsen,Wehrbleck,27259,52.6319617,8.6923076
Baden Württemberg,Buchheim,88637,48.0099156,8.9852239
Bayern,Grafenrheinfeld,97506,50.0055317,10.1966808
Bayern,Grafengehaig,95356,50.2040826,11.593975
Bayern,München,80786,,
Bayern,Lindau Bodensee,88133,47.64779345,9.347133369822696
Nordrhein Westfalen,Herne,44626,59.4246227,24.7486359
Nordrhein Westfalen,Marl,44770,49.74,3.7713889
Baden Württemberg,Altshausen,88361,47.934423,9.5386115
Baden Württemberg,Neustetten,72149,48.4776786,8.8659297
Niedersachsen,Weyhausen,38554,52.462069,10.7140114
Bayern,Bellenberg,89287,48.2562497,10.0939037
Baden Württemberg,Ebersbach Musbach,88371,47.9706137,9.5825886
Baden Württemberg,Stegen,79252,47.9815491,7.9641532
Baden Württemberg,Eberhardzell,88346,48.0039811,9.8233669
Niedersachsen,Hittbergen,21522,53.3446079,10.5891429
